entry_time,exit_time,direction,entry_tsla,entry_mexc,exit_tsla,exit_mexc,entry_z,exit_z,holding_bars,exit_reason,pnl_gross,pnl_fees_mexc,pnl_fees_nyse,pnl_fees,pnl_net
2026-03-09 13:31:00,2026-03-09 13:32:00,long_mexc,392.0199890136719,391.74,391.8599853515625,392.43,-2.029696853474925,0.6496507237238418,1,signal,0.8500036621093727,0.23525100000000004,0.02,0.25525100000000006,0.5947526621093726
2026-03-09 14:03:00,2026-03-09 14:07:00,long_mexc,385.19439697265625,384.8,383.6286926269531,384.29,-2.5825617179437543,0.5077806465810014,4,signal,1.055704345703134,0.23072700000000004,0.02,0.25072700000000003,0.8049773457031341
2026-03-09 14:08:00,2026-03-09 14:11:00,long_mexc,383.25,383.04,382.2699890136719,383.0,-2.0984047592016544,0.5905831262894756,3,signal,0.9400109863281045,0.22981200000000002,0.02,0.249812,0.6901989863281045
2026-03-09 14:14:00,2026-03-09 14:19:00,long_mexc,382.20001220703125,381.92,384.1495056152344,384.65,-2.0567857661893822,0.22003606839700343,5,signal,0.7805065917968363,0.229971,0.02,0.249971,0.5305355917968364
2026-03-09 14:23:00,2026-03-09 14:26:00,long_mexc,384.8299865722656,384.5,384.5799865722656,385.16,-2.121363859791087,0.38450460968850925,3,signal,0.910000000000025,0.23089800000000005,0.02,0.25089800000000007,0.659102000000025
2026-03-09 14:36:00,2026-03-09 14:38:00,long_mexc,384.4494934082031,384.04,384.9200134277344,385.24,-2.0806570163922014,0.014146998587878231,2,signal,0.7294799804687386,0.23078400000000002,0.02,0.250784,0.4786959804687386
2026-03-09 18:13:00,2026-03-09 18:14:00,long_mexc,390.79998779296875,390.14,390.6300048828125,390.96,-2.1224518468060976,1.34468633552361,1,signal,0.9899829101562432,0.23432999999999998,0.02,0.25433,0.7356529101562432
2026-03-09 18:35:00,2026-03-09 18:37:00,long_mexc,392.1600036621094,391.5,392.2149963378906,392.22,-2.150678379410471,0.2186462296408442,2,signal,0.6650073242187773,0.23511600000000002,0.02,0.255116,0.4098913242187773
2026-03-09 19:41:00,2026-03-09 19:43:00,short_mexc,399.5,400.0,399.05999755859375,398.59,2.057796121671108,-0.9353888265182132,2,signal,0.969997558593775,0.23957699999999998,0.02,0.259577,0.7104205585937751
2026-03-10 13:36:00,2026-03-10 13:38:00,short_mexc,402.3869934082031,402.9,402.8420104980469,402.53,2.1150909877575743,-0.43606320386103986,2,signal,0.8250170898437545,0.241629,0.02,0.261629,0.5633880898437545
2026-03-10 13:49:00,2026-03-10 13:50:00,short_mexc,402.4198913574219,402.9,403.80499267578125,403.01,2.162123118342759,-1.8385113455724669,1,signal,1.2751013183593614,0.24177300000000002,0.02,0.26177300000000003,1.0133283183593613
2026-03-10 14:08:00,2026-03-10 14:18:00,short_mexc,403.8699951171875,404.57,403.18499755859375,402.61,2.6039503539165616,-1.2717392844607072,10,signal,1.2750024414062295,0.24215400000000004,0.02,0.26215400000000005,1.0128484414062295
2026-03-10 16:13:00,2026-03-10 16:17:00,short_mexc,400.9801025390625,401.7,402.3599853515625,402.0,2.241414567903355,-1.5503013939365689,4,signal,1.0798828124999886,0.24111000000000005,0.02,0.26111000000000006,0.8187728124999886
2026-03-10 16:47:00,2026-03-10 16:52:00,short_mexc,402.55999755859375,403.3,402.9800109863281,402.73,2.044956331494667,-1.283753698136114,5,signal,0.9900134277343682,0.24180900000000002,0.02,0.261809,0.7282044277343682
2026-03-11 13:32:00,2026-03-11 13:34:00,long_mexc,407.07501220703125,406.53,408.8399963378906,409.0,-2.0647788110003016,0.06428343200241703,2,signal,0.7050158691406523,0.24465900000000002,0.02,0.26465900000000003,0.44035686914065225
2026-03-11 13:53:00,2026-03-11 13:54:00,long_mexc,409.4200134277344,408.8,409.7200012207031,409.94,-2.3507947204893735,0.22022939443792927,1,signal,0.8400122070312364,0.24562200000000003,0.02,0.265622,0.5743902070312363
2026-03-11 15:24:00,2026-03-11 15:29:00,long_mexc,410.590087890625,409.9,410.2795104980469,410.45,-2.7241398897122924,0.3543549306744135,5,signal,0.8605773925781364,0.246105,0.02,0.266105,0.5944723925781363
2026-03-11 17:22:00,2026-03-11 17:33:00,long_mexc,407.29010009765625,406.8,407.95001220703125,408.34,-2.1680562351022323,0.6805754937930538,11,signal,0.8800878906249636,0.244542,0.02,0.264542,0.6155458906249636
2026-03-11 17:55:00,2026-03-11 17:59:00,short_mexc,405.83099365234375,406.63,405.8599853515625,405.94,2.032207718894432,-0.32397467450756523,4,signal,0.7189916992187477,0.24377100000000002,0.02,0.26377100000000003,0.4552206992187477
2026-03-11 19:51:00,2026-03-11 19:59:00,short_mexc,407.1333923339844,407.6,407.8399963378906,407.51,2.056725089473942,-1.1622762937514401,9,session_end,0.7966040039062818,0.24453300000000003,0.02,0.264533,0.5320710039062818
